video,segment_id,label,num_frames,start_frame,end_frame
Videos/82772/Visite_1/82772_Question_3_2024-12-05_16-41-47_Video.mp4,0,0,111,0,110
Videos/82772/Visite_1/82772_Question_3_2024-12-05_16-41-47_Video.mp4,1,1,111,111,221
Videos/82772/Visite_1/82772_Question_3_2024-12-05_16-41-47_Video.mp4,2,0,606,222,827
Videos/82772/Visite_1/82772_Question_3_2024-12-05_16-41-47_Video.mp4,3,1,106,828,933
Videos/82772/Visite_1/82772_Question_3_2024-12-05_16-41-47_Video.mp4,4,0,501,934,1434
Videos/82745/Visite_1/82745_Question_5_2024-11-27_22-05-03_Video.mp4,0,0,612,0,611
Videos/82677/Visite_1/82677_Question_3_2024-11-13_22-26-48_Video.mp4,0,0,29,0,28
Videos/82677/Visite_1/82677_Question_3_2024-11-13_22-26-48_Video.mp4,1,1,64,29,92
Videos/82677/Visite_1/82677_Question_3_2024-11-13_22-26-48_Video.mp4,2,0,98,93,190
Videos/82677/Visite_1/82677_Question_3_2024-11-13_22-26-48_Video.mp4,3,1,119,191,309
Videos/82677/Visite_1/82677_Question_3_2024-11-13_22-26-48_Video.mp4,4,0,90,310,399
Videos/82633/Visite_1/82633_Question_5_2024-11-06_15-37-07_Video.mp4,0,0,1841,0,1840
Videos/82576/Visite_1/82576_Question_7_2024-10-02_16-01-38_Video.mp4,0,0,43,0,42
Videos/82576/Visite_1/82576_Question_7_2024-10-02_16-01-38_Video.mp4,1,1,71,43,113
Videos/82576/Visite_1/82576_Question_7_2024-10-02_16-01-38_Video.mp4,3,1,70,121,190
Videos/82576/Visite_1/82576_Question_7_2024-10-02_16-01-38_Video.mp4,4,0,155,191,345
Videos/82794/Visite_1/82794_Question_4_2025-01-30_12-49-17_Video.mp4,0,0,100,0,99
Videos/82794/Visite_1/82794_Question_4_2025-01-30_12-49-17_Video.mp4,1,1,87,100,186
Videos/82794/Visite_1/82794_Question_4_2025-01-30_12-49-17_Video.mp4,2,0,139,187,325
Videos/82794/Visite_1/82794_Question_4_2025-01-30_12-49-17_Video.mp4,3,1,112,326,437
Videos/82741/Visite_1/82741_Question_7_2024-11-27_16-34-55_Video.mp4,0,0,238,0,237
Videos/82741/Visite_1/82741_Question_7_2024-11-27_16-34-55_Video.mp4,1,1,98,238,335
Videos/82741/Visite_1/82741_Question_7_2024-11-27_16-34-55_Video.mp4,2,0,598,336,933
Videos/82741/Visite_1/82741_Question_1_2024-11-27_16-33-39_Video.mp4,0,0,832,0,831
Videos/82732/Visite_1/82732_Question_1_2024-11-20_01-38-41_Video.mp4,0,0,498,0,497
Videos/82749/Visite_1/82749_Question_1_2024-11-28_00-30-58_Video.mp4,0,0,173,0,172
Videos/82806/Visite_1/82806_Question_4_2025-01-30_18-15-27_Video.mp4,0,0,237,0,236
Videos/82919/Visite_1/82919_Question_5_2025-03-03_09-45-13_Video.mp4,0,0,396,0,395
Videos/82621/Visite_1/82621_Question_1_2024-11-05_14-58-39_Video.mp4,0,0,427,0,426
Videos/82641/Visite_1/82641_Question_5_2024-11-11_11-32-21_Video.mp4,0,0,142,0,141
Videos/82873/Visite_1/82873_Question_6_2025-02-20_16-23-07_Video.mp4,0,0,98,0,97
Videos/82873/Visite_1/82873_Question_6_2025-02-20_16-23-07_Video.mp4,1,1,94,98,191
Videos/82873/Visite_1/82873_Question_6_2025-02-20_16-23-07_Video.mp4,2,0,228,192,419
Videos/82662/Visite_1/82662_Question_4_2024-11-13_12-50-08_Video.mp4,0,0,177,0,176
Videos/82662/Visite_1/82662_Question_4_2024-11-13_12-50-08_Video.mp4,1,1,116,177,292
Videos/82662/Visite_1/82662_Question_4_2024-11-13_12-50-08_Video.mp4,2,0,471,293,763
Videos/82846/Visite_1/82846_Question_1_2025-02-12_15-45-54_Video.mp4,0,0,263,0,262
Videos/82612/Visite_1/82612_Question_7_2024-11-04_12-31-55_Video.mp4,0,0,65,0,64
Videos/82612/Visite_1/82612_Question_7_2024-11-04_12-31-55_Video.mp4,1,1,64,65,128
Videos/82612/Visite_1/82612_Question_7_2024-11-04_12-31-55_Video.mp4,2,0,158,129,286
Videos/82612/Visite_1/82612_Question_7_2024-11-04_12-31-55_Video.mp4,3,1,202,287,488
Videos/82690/Visite_1/82690_Question_4_2024-11-14_16-01-05_Video.mp4,0,0,190,0,189
Videos/82690/Visite_1/82690_Question_4_2024-11-14_16-01-05_Video.mp4,1,1,130,190,319
Videos/82690/Visite_1/82690_Question_4_2024-11-14_16-01-05_Video.mp4,2,0,159,320,478
Videos/82690/Visite_1/82690_Question_4_2024-11-14_16-01-05_Video.mp4,3,1,237,479,715
Videos/82690/Visite_1/82690_Question_4_2024-11-14_16-01-05_Video.mp4,4,0,124,716,839
Videos/82589/Visite_1/82589_Question_5_2024-10-02_16-11-49_Video.mp4,0,0,281,0,280
Videos/82589/Visite_1/82589_Question_5_2024-10-02_16-11-49_Video.mp4,1,1,102,281,382
Videos/82589/Visite_1/82589_Question_5_2024-10-02_16-11-49_Video.mp4,2,0,274,383,656
Videos/82790/Visite_1/82790_Question_5_2024-12-13_21-02-57_Video.mp4,0,0,733,0,732
Videos/82904/Visite_1/82904_Question_1_2025-02-27_09-25-37_Video.mp4,0,0,404,0,403
Videos/82727/Visite_1/82727_Question_2_2024-11-19_15-50-34_Video.mp4,0,0,22,0,21
Videos/82727/Visite_1/82727_Question_2_2024-11-19_15-50-34_Video.mp4,1,1,112,22,133
Videos/82727/Visite_1/82727_Question_2_2024-11-19_15-50-34_Video.mp4,2,0,42,134,175
Videos/82727/Visite_1/82727_Question_2_2024-11-19_15-50-34_Video.mp4,3,1,205,176,380
Videos/82727/Visite_1/82727_Question_2_2024-11-19_15-50-34_Video.mp4,4,0,42,381,422
Videos/82727/Visite_1/82727_Question_2_2024-11-19_15-50-34_Video.mp4,5,1,63,423,485
Videos/82661/Visite_1/82661_Question_5_2024-11-13_12-45-15_Video.mp4,0,0,357,0,356
Videos/82656/Visite_1/82656_Question_1_2024-11-13_11-19-14_Video.mp4,0,0,416,0,415
Videos/82656/Visite_1/82656_Question_1_2024-11-13_11-19-14_Video.mp4,1,1,120,416,535
Videos/82656/Visite_1/82656_Question_1_2024-11-13_11-19-14_Video.mp4,2,0,20,536,555
Videos/82684/Visite_1/82684_Question_6_2024-11-14_10-54-59_Video.mp4,0,0,333,0,332
Videos/82684/Visite_1/82684_Question_6_2024-11-14_10-54-59_Video.mp4,1,1,123,333,455
Videos/82684/Visite_1/82684_Question_6_2024-11-14_10-54-59_Video.mp4,2,0,23,456,478
Videos/82684/Visite_1/82684_Question_6_2024-11-14_10-54-59_Video.mp4,3,1,136,479,614
Videos/82684/Visite_1/82684_Question_6_2024-11-14_10-54-59_Video.mp4,4,0,30,615,644
Videos/82642/Visite_1/82642_Question_7_2024-11-11_14-44-48_Video.mp4,0,0,37,0,36
Videos/82642/Visite_1/82642_Question_7_2024-11-11_14-44-48_Video.mp4,1,1,124,37,160
Videos/82642/Visite_1/82642_Question_7_2024-11-11_14-44-48_Video.mp4,2,0,78,161,238
Videos/82642/Visite_1/82642_Question_7_2024-11-11_14-44-48_Video.mp4,3,1,185,239,423
Videos/82642/Visite_1/82642_Question_7_2024-11-11_14-44-48_Video.mp4,4,0,49,424,472
Videos/82642/Visite_1/82642_Question_7_2024-11-11_14-44-48_Video.mp4,5,1,130,473,602
Videos/82642/Visite_1/82642_Question_7_2024-11-11_14-44-48_Video.mp4,6,0,364,603,966
Videos/82814/Visite_1/82814_Question_1_2025-01-31_19-24-02_Video.mp4,0,0,239,0,238
Videos/82619/Visite_1/82619_Question_4_2024-11-05_14-57-47_Video-DESKTOP-NQ55E0P.mp4,0,0,191,0,190
Videos/82619/Visite_1/82619_Question_4_2024-11-05_14-57-47_Video-DESKTOP-NQ55E0P.mp4,1,1,157,191,347
Videos/82619/Visite_1/82619_Question_4_2024-11-05_14-57-47_Video-DESKTOP-NQ55E0P.mp4,2,0,611,348,958
Videos/82619/Visite_1/82619_Question_4_2024-11-05_14-57-47_Video-DESKTOP-NQ55E0P.mp4,3,1,89,959,1047
Videos/82619/Visite_1/82619_Question_4_2024-11-05_14-57-47_Video-DESKTOP-NQ55E0P.mp4,4,0,211,1048,1258
Videos/82619/Visite_1/82619_Question_4_2024-11-05_14-57-47_Video-DESKTOP-NQ55E0P.mp4,5,1,298,1259,1556
Videos/82619/Visite_1/82619_Question_4_2024-11-05_14-57-47_Video-DESKTOP-NQ55E0P.mp4,6,0,81,1557,1637
Videos/82619/Visite_1/82619_Question_4_2024-11-05_14-57-47_Video-DESKTOP-NQ55E0P.mp4,7,1,308,1638,1945
Videos/82619/Visite_1/82619_Question_4_2024-11-05_14-57-47_Video-DESKTOP-NQ55E0P.mp4,8,0,49,1946,1994
Videos/82589/Visite_1/82589_Question_3_2024-10-02_16-15-46_Video.mp4,0,0,345,0,344
Videos/82589/Visite_1/82589_Question_3_2024-10-02_16-15-46_Video.mp4,1,1,45,345,389
Videos/82589/Visite_1/82589_Question_3_2024-10-02_16-15-46_Video.mp4,2,0,21,390,410
Videos/82745/Visite_1/82745_Question_4_2024-11-27_22-08-50_Video.mp4,0,0,95,0,94
Videos/82745/Visite_1/82745_Question_4_2024-11-27_22-08-50_Video.mp4,1,1,238,95,332
Videos/82745/Visite_1/82745_Question_4_2024-11-27_22-08-50_Video.mp4,2,0,532,333,864
Videos/82576/Visite_1/82576_Question_2_2024-10-02_16-02-04_Video.mp4,0,0,121,0,120
Videos/82576/Visite_1/82576_Question_2_2024-10-02_16-02-04_Video.mp4,1,1,82,121,202
Videos/82576/Visite_1/82576_Question_2_2024-10-02_16-02-04_Video.mp4,2,0,183,203,385
Videos/82590/Visite_1/82590_Question_4_2024-10-02_16-19-28_Video.mp4,0,0,458,0,457
Videos/82590/Visite_1/82590_Question_4_2024-10-02_16-19-28_Video.mp4,1,1,130,458,587
Videos/82590/Visite_1/82590_Question_4_2024-10-02_16-19-28_Video.mp4,2,0,563,588,1150
Videos/82590/Visite_1/82590_Question_4_2024-10-02_16-19-28_Video.mp4,3,1,154,1151,1304
Videos/82590/Visite_1/82590_Question_4_2024-10-02_16-19-28_Video.mp4,4,0,70,1305,1374
Videos/82664/Visite_1/82664_Question_1_2024-11-13_15-36-31_Video.mp4,0,0,349,0,348
Videos/82772/Visite_1/82772_Question_2_2024-12-05_16-45-52_Video.mp4,0,0,1232,0,1231
Videos/82658/Visite_1/82658_Question_2_2024-11-13_11-57-38_Video.mp4,0,0,900,0,899
Videos/82663/Visite_1/82663_Question_2_2024-11-13_14-53-21_Video.mp4,0,0,659,0,658
Videos/82663/Visite_1/82663_Question_2_2024-11-13_14-53-21_Video.mp4,1,1,148,659,806
Videos/82663/Visite_1/82663_Question_2_2024-11-13_14-53-21_Video.mp4,2,0,89,807,895
Videos/82765/Visite_1/82765_Question_2_2024-12-04_10-41-00_Video.mp4,0,0,123,0,122
Videos/82765/Visite_1/82765_Question_2_2024-12-04_10-41-00_Video.mp4,1,1,104,123,226
Videos/82765/Visite_1/82765_Question_2_2024-12-04_10-41-00_Video.mp4,2,0,339,227,565
Videos/82661/Visite_1/82661_Question_4_2024-11-13_11-31-40_Video.mp4,0,0,192,0,191
Videos/82661/Visite_1/82661_Question_4_2024-11-13_11-31-40_Video.mp4,1,1,77,192,268
Videos/82661/Visite_1/82661_Question_4_2024-11-13_11-31-40_Video.mp4,2,0,254,269,522
Videos/82661/Visite_1/82661_Question_4_2024-11-13_11-31-40_Video.mp4,3,1,316,523,838
Videos/82895/Visite_1/82895_Question_1_2025-02-25_21-22-17_Video.mp4,0,0,471,0,470
Videos/82581/Visite_1/82581_Question_2_2024-10-02_16-13-14_Video.mp4,0,0,493,0,492
Videos/82691/Visite_1/82691_Question_3_2024-11-14_17-39-46_Video.mp4,0,0,325,0,324
Videos/82691/Visite_1/82691_Question_3_2024-11-14_17-39-46_Video.mp4,1,1,91,325,415
Videos/82691/Visite_1/82691_Question_3_2024-11-14_17-39-46_Video.mp4,2,0,100,416,515
Videos/82691/Visite_1/82691_Question_3_2024-11-14_17-39-46_Video.mp4,3,1,104,516,619
Videos/82691/Visite_1/82691_Question_3_2024-11-14_17-39-46_Video.mp4,4,0,50,620,669
Videos/82691/Visite_1/82691_Question_3_2024-11-14_17-39-46_Video.mp4,5,1,101,670,770
Videos/82691/Visite_1/82691_Question_3_2024-11-14_17-39-46_Video.mp4,6,0,156,771,926
Videos/82691/Visite_1/82691_Question_3_2024-11-14_17-39-46_Video.mp4,7,1,210,927,1136
Videos/82691/Visite_1/82691_Question_3_2024-11-14_17-39-46_Video.mp4,8,0,134,1137,1270
Videos/82691/Visite_1/82691_Question_3_2024-11-14_17-39-46_Video.mp4,9,1,161,1271,1431
Videos/82691/Visite_1/82691_Question_3_2024-11-14_17-39-46_Video.mp4,10,0,270,1432,1701
Videos/82691/Visite_1/82691_Question_3_2024-11-14_17-39-46_Video.mp4,11,1,155,1702,1856
Videos/82779/Visite_1/82779_Question_3_2024-12-08_19-21-40_Video.mp4,0,0,335,0,334
Videos/82779/Visite_1/82779_Question_3_2024-12-08_19-21-40_Video.mp4,1,1,199,335,533
Videos/82779/Visite_1/82779_Question_3_2024-12-08_19-21-40_Video.mp4,2,0,471,534,1004
Videos/82601/Visite_1/82601_Question_5_2024-11-01_20-18-36_Video.mp4,0,0,603,0,602
Videos/82601/Visite_1/82601_Question_5_2024-11-01_20-18-36_Video.mp4,1,1,94,603,696
Videos/82601/Visite_1/82601_Question_5_2024-11-01_20-18-36_Video.mp4,2,0,230,697,926
Videos/82553/Visite_1/82553_Question_5_2024-08-22_12-12-54_Video.mp4,0,0,248,0,247
Videos/82706/Visite_1/82706_Question_4_2024-11-18_14-29-08_Video.mp4,0,0,53,0,52
Videos/82706/Visite_1/82706_Question_4_2024-11-18_14-29-08_Video.mp4,1,1,69,53,121
Videos/82706/Visite_1/82706_Question_4_2024-11-18_14-29-08_Video.mp4,2,0,151,122,272
Videos/82706/Visite_1/82706_Question_4_2024-11-18_14-29-08_Video.mp4,3,1,100,273,372
Videos/82706/Visite_1/82706_Question_4_2024-11-18_14-29-08_Video.mp4,5,1,104,382,485
Videos/82706/Visite_1/82706_Question_4_2024-11-18_14-29-08_Video.mp4,7,1,71,497,567
Videos/82706/Visite_1/82706_Question_4_2024-11-18_14-29-08_Video.mp4,8,0,62,568,629
Videos/82706/Visite_1/82706_Question_4_2024-11-18_14-29-08_Video.mp4,9,1,132,630,761
Videos/82596/Visite_1/82596_Question_7_2024-10-30_21-44-28_Video-DESKTOP-NQ55E0P.mp4,0,0,141,0,140
Videos/82691/Visite_1/82691_Question_5_2024-11-14_17-25-56_Video.mp4,0,0,900,0,899
Videos/82725/Visite_1/82725_Question_7_2024-11-19_15-14-37_Video.mp4,0,0,54,0,53
Videos/82725/Visite_1/82725_Question_7_2024-11-19_15-14-37_Video.mp4,1,1,87,54,140
Videos/82725/Visite_1/82725_Question_7_2024-11-19_15-14-37_Video.mp4,3,1,139,152,290
Videos/82745/Visite_1/82745_Question_3_2024-11-27_22-06-55_Video.mp4,0,0,705,0,704
Videos/82588/Visite_1/82588_Question_2_2024-10-02_16-10-49_Video.mp4,0,0,147,0,146
Videos/82725/Visite_1/82725_Question_2_2024-11-19_15-16-46_Video.mp4,0,0,87,0,86
Videos/82725/Visite_1/82725_Question_2_2024-11-19_15-16-46_Video.mp4,1,1,190,87,276
Videos/82725/Visite_1/82725_Question_2_2024-11-19_15-16-46_Video.mp4,2,0,45,277,321
Videos/82725/Visite_1/82725_Question_2_2024-11-19_15-16-46_Video.mp4,3,1,107,322,428
Videos/82725/Visite_1/82725_Question_2_2024-11-19_15-16-46_Video.mp4,4,0,96,429,524
Videos/82758/Visite_1/82758_Question_1_2024-12-03_18-46-11_Video.mp4,0,0,117,0,116
Videos/82567/Visite_1/82567_Question_3_2024-10-02_15-45-23_Video.mp4,0,0,93,0,92
Videos/82567/Visite_1/82567_Question_3_2024-10-02_15-45-23_Video.mp4,1,1,63,93,155
Videos/82567/Visite_1/82567_Question_3_2024-10-02_15-45-23_Video.mp4,2,0,166,156,321
Videos/82567/Visite_1/82567_Question_3_2024-10-02_15-45-23_Video.mp4,3,1,69,322,390
Videos/82567/Visite_1/82567_Question_3_2024-10-02_15-45-23_Video.mp4,4,0,26,391,416
Videos/82718/Visite_1/82718_Question_4_2024-11-18_22-28-03_Video.mp4,0,0,71,0,70
Videos/82718/Visite_1/82718_Question_4_2024-11-18_22-28-03_Video.mp4,1,1,130,71,200
Videos/82718/Visite_1/82718_Question_4_2024-11-18_22-28-03_Video.mp4,3,1,49,214,262
Videos/82718/Visite_1/82718_Question_4_2024-11-18_22-28-03_Video.mp4,4,0,40,263,302
Videos/82718/Visite_1/82718_Question_4_2024-11-18_22-28-03_Video.mp4,5,1,128,303,430
Videos/82807/Visite_1/82807_Question_2_2025-01-30_18-32-36_Video.mp4,0,0,89,0,88
Videos/82807/Visite_1/82807_Question_2_2025-01-30_18-32-36_Video.mp4,1,1,127,89,215
Videos/82807/Visite_1/82807_Question_2_2025-01-30_18-32-36_Video.mp4,2,0,393,216,608
Videos/82807/Visite_1/82807_Question_2_2025-01-30_18-32-36_Video.mp4,3,1,154,609,762
Videos/82919/Visite_1/82919_Question_2_2025-03-03_09-48-15_Video.mp4,0,0,555,0,554
Videos/82787/Visite_1/82787_Question_5_2024-12-12_21-43-03_Video.mp4,0,0,188,0,187
Videos/82787/Visite_1/82787_Question_5_2024-12-12_21-43-03_Video.mp4,1,1,60,188,247
Videos/82787/Visite_1/82787_Question_5_2024-12-12_21-43-03_Video.mp4,2,0,223,248,470
Videos/82619/Visite_1/82619_Question_6_2024-11-05_14-59-17_Video.mp4,0,0,832,0,831
Videos/82709/Visite_1/82709_Question_5_2024-11-18_15-18-35_Video.mp4,0,0,717,0,716
Videos/82647/Visite_1/82647_Question_4_2024-11-12_19-03-48_Video.mp4,0,0,93,0,92
Videos/82647/Visite_1/82647_Question_4_2024-11-12_19-03-48_Video.mp4,1,1,178,93,270
Videos/82647/Visite_1/82647_Question_4_2024-11-12_19-03-48_Video.mp4,2,0,63,271,333
Videos/82647/Visite_1/82647_Question_4_2024-11-12_19-03-48_Video.mp4,3,1,53,334,386
Videos/82647/Visite_1/82647_Question_4_2024-11-12_19-03-48_Video.mp4,4,0,104,387,490
Videos/82647/Visite_1/82647_Question_4_2024-11-12_19-03-48_Video.mp4,5,1,91,491,581
Videos/82572/Visite_1/82572_Question_6_2024-10-02_16-13-17_Video.mp4,0,0,858,0,857
Videos/82890/Visite_1/82890_Question_1_2025-02-25_15-24-20_Video.mp4,0,0,608,0,607
Videos/82638/Visite_1/82638_Question_2_2024-11-08_19-40-12_Video.mp4,0,0,116,0,115
Videos/82638/Visite_1/82638_Question_2_2024-11-08_19-40-12_Video.mp4,1,1,101,116,216
Videos/82638/Visite_1/82638_Question_2_2024-11-08_19-40-12_Video.mp4,2,0,65,217,281
Videos/82728/Visite_1/82728_Question_1_2024-11-19_18-33-11_Video.mp4,0,0,434,0,433
Videos/82784/Visite_1/82784_Question_1_2024-12-10_01-07-25_Video.mp4,0,0,644,0,643
Videos/82669/Visite_1/82669_Question_1_2024-11-13_18-54-25_Video-DESKTOP-NQ55E0P.mp4,0,0,364,0,363
Videos/82669/Visite_1/82669_Question_1_2024-11-13_18-54-25_Video-DESKTOP-NQ55E0P.mp4,1,1,63,364,426
Videos/82669/Visite_1/82669_Question_1_2024-11-13_18-54-25_Video-DESKTOP-NQ55E0P.mp4,2,0,34,427,460
Videos/82704/Visite_1/82704_Question_4_2024-11-18_13-37-03_Video.mp4,0,0,214,0,213
Videos/82704/Visite_1/82704_Question_4_2024-11-18_13-37-03_Video.mp4,1,1,95,214,308
Videos/82704/Visite_1/82704_Question_4_2024-11-18_13-37-03_Video.mp4,2,0,18,309,326
Videos/82704/Visite_1/82704_Question_4_2024-11-18_13-37-03_Video.mp4,3,1,104,327,430
Videos/82663/Visite_1/82663_Question_3_2024-11-13_14-54-35_Video.mp4,0,0,23,0,22
Videos/82663/Visite_1/82663_Question_3_2024-11-13_14-54-35_Video.mp4,1,1,72,23,94
Videos/82663/Visite_1/82663_Question_3_2024-11-13_14-54-35_Video.mp4,2,0,116,95,210
Videos/82663/Visite_1/82663_Question_3_2024-11-13_14-54-35_Video.mp4,3,1,99,211,309
Videos/82663/Visite_1/82663_Question_3_2024-11-13_14-54-35_Video.mp4,4,0,845,310,1154
Videos/82663/Visite_1/82663_Question_3_2024-11-13_14-54-35_Video.mp4,5,1,63,1155,1217
Videos/82596/Visite_1/82596_Question_6_2024-10-30_21-45-21_Video.mp4,0,0,262,0,261
Videos/82576/Visite_1/82576_Question_4_2024-10-02_16-02-30_Video.mp4,0,0,83,0,82
Videos/82576/Visite_1/82576_Question_4_2024-10-02_16-02-30_Video.mp4,1,1,76,83,158
Videos/82576/Visite_1/82576_Question_4_2024-10-02_16-02-30_Video.mp4,2,0,89,159,247
Videos/82582/Visite_1/82582_Question_3_2024-10-02_16-09-46_Video.mp4,0,0,339,0,338
Videos/82727/Visite_1/82727_Question_3_2024-11-19_15-48-57_Video.mp4,0,0,74,0,73
Videos/82727/Visite_1/82727_Question_3_2024-11-19_15-48-57_Video.mp4,1,1,411,74,484
Videos/82727/Visite_1/82727_Question_3_2024-11-19_15-48-57_Video.mp4,2,0,20,485,504
Videos/82599/Visite_1/82599_Question_3_2024-11-01_18-43-09_Video.mp4,0,0,135,0,134
Videos/82599/Visite_1/82599_Question_3_2024-11-01_18-43-09_Video.mp4,1,1,91,135,225
Videos/82599/Visite_1/82599_Question_3_2024-11-01_18-43-09_Video.mp4,2,0,346,226,571
Videos/82741/Visite_1/82741_Question_3_2024-11-27_16-42-19_Video.mp4,0,0,2143,0,2142
Videos/82779/Visite_1/82779_Question_1_2024-12-08_19-14-36_Video.mp4,0,0,461,0,460
Videos/82620/Visite_1/82620_Question_1_2024-11-05_14-56-01_Video.mp4,0,0,994,0,993
Videos/82806/Visite_1/82806_Question_2_2025-01-30_18-13-53_Video.mp4,0,0,222,0,221
Videos/82866/Visite_1/82866_Question_3_2025-02-20_14-57-08_Video.mp4,0,0,492,0,491
Videos/82588/Visite_1/82588_Question_5_2024-10-02_16-12-33_Video.mp4,0,0,118,0,117
Videos/82588/Visite_1/82588_Question_5_2024-10-02_16-12-33_Video.mp4,1,1,30,118,147
Videos/82588/Visite_1/82588_Question_5_2024-10-02_16-12-33_Video.mp4,2,0,65,148,212
Videos/82661/Visite_1/82661_Question_2_2024-11-13_11-30-33_Video.mp4,0,0,1064,0,1063
Videos/82804/Visite_1/82804_Question_6_2025-01-30_14-28-00_Video.mp4,0,0,632,0,631
Videos/82660/Visite_1/82660_Question_3_2024-11-13_12-15-32_Video.mp4,0,0,644,0,643
Videos/82728/Visite_1/82728_Question_5_2024-11-19_18-36-33_Video.mp4,0,0,231,0,230
Videos/82728/Visite_1/82728_Question_5_2024-11-19_18-36-33_Video.mp4,1,1,209,231,439
Videos/82728/Visite_1/82728_Question_5_2024-11-19_18-36-33_Video.mp4,2,0,67,440,506
Videos/82728/Visite_1/82728_Question_5_2024-11-19_18-36-33_Video.mp4,3,1,157,507,663
Videos/82590/Visite_1/82590_Question_6_2024-10-02_16-28-07_Video.mp4,0,0,21,0,20
Videos/82590/Visite_1/82590_Question_6_2024-10-02_16-28-07_Video.mp4,1,1,157,21,177
Videos/82590/Visite_1/82590_Question_6_2024-10-02_16-28-07_Video.mp4,3,1,87,191,277
Videos/82590/Visite_1/82590_Question_6_2024-10-02_16-28-07_Video.mp4,4,0,552,278,829
Videos/82590/Visite_1/82590_Question_6_2024-10-02_16-28-07_Video.mp4,5,1,80,830,909
Videos/82590/Visite_1/82590_Question_6_2024-10-02_16-28-07_Video.mp4,6,0,240,910,1149
Videos/82590/Visite_1/82590_Question_6_2024-10-02_16-28-07_Video.mp4,7,1,63,1150,1212
Videos/82590/Visite_1/82590_Question_6_2024-10-02_16-28-07_Video.mp4,8,0,203,1213,1415
Videos/82590/Visite_1/82590_Question_6_2024-10-02_16-28-07_Video.mp4,9,1,53,1416,1468
Videos/82590/Visite_1/82590_Question_6_2024-10-02_16-28-07_Video.mp4,10,0,148,1469,1616
Videos/82590/Visite_1/82590_Question_6_2024-10-02_16-28-07_Video.mp4,11,1,76,1617,1692
Videos/82590/Visite_1/82590_Question_6_2024-10-02_16-28-07_Video.mp4,12,0,38,1693,1730
Videos/82849/Visite_1/82849_Question_1_2025-02-18_18-55-03_Video.mp4,0,0,593,0,592
Videos/82845/Visite_1/82845_Question_1_2025-02-12_14-08-42_Video.mp4,0,0,454,0,453
Videos/82845/Visite_1/82845_Question_1_2025-02-12_14-08-42_Video.mp4,1,1,89,454,542
Videos/82845/Visite_1/82845_Question_1_2025-02-12_14-08-42_Video.mp4,2,0,173,543,715
Videos/82845/Visite_1/82845_Question_1_2025-02-12_14-08-42_Video.mp4,3,1,61,716,776
Videos/82619/Visite_1/82619_Question_5_2024-11-05_15-00-22_Video-DESKTOP-NQ55E0P.mp4,0,0,561,0,560
Videos/82577/Visite_1/82577_Question_1_2024-10-02_16-03-18_Video.mp4,0,0,196,0,195
Videos/82577/Visite_1/82577_Question_1_2024-10-02_16-03-18_Video.mp4,1,1,71,196,266
Videos/82577/Visite_1/82577_Question_1_2024-10-02_16-03-18_Video.mp4,2,0,144,267,410
Videos/82633/Visite_1/82633_Question_6_2024-11-06_15-33-40_Video.mp4,0,0,842,0,841
Videos/82633/Visite_1/82633_Question_6_2024-11-06_15-33-40_Video.mp4,1,1,376,842,1217
Videos/82633/Visite_1/82633_Question_6_2024-11-06_15-33-40_Video.mp4,2,0,32,1218,1249
Videos/82765/Visite_1/82765_Question_7_2024-12-04_10-37-34_Video.mp4,0,0,35,0,34
Videos/82765/Visite_1/82765_Question_7_2024-12-04_10-37-34_Video.mp4,1,1,46,35,80
Videos/82765/Visite_1/82765_Question_7_2024-12-04_10-37-34_Video.mp4,2,0,82,81,162
Videos/82882/Visite_1/82882_Question_1_2025-02-22_21-45-30_Video.mp4,0,0,354,0,353
Videos/82792/Visite_1/82792_Question_1_2024-12-14_13-57-10_Video.mp4,0,0,128,0,127
Videos/82792/Visite_1/82792_Question_1_2024-12-14_13-57-10_Video.mp4,1,1,76,128,203
Videos/82792/Visite_1/82792_Question_1_2024-12-14_13-57-10_Video.mp4,2,0,52,204,255
Videos/82792/Visite_1/82792_Question_1_2024-12-14_13-57-10_Video.mp4,3,1,44,256,299
Videos/82792/Visite_1/82792_Question_1_2024-12-14_13-57-10_Video.mp4,4,0,41,300,340
Videos/82792/Visite_1/82792_Question_1_2024-12-14_13-57-10_Video.mp4,5,1,64,341,404
Videos/82792/Visite_1/82792_Question_1_2024-12-14_13-57-10_Video.mp4,6,0,110,405,514
Videos/82647/Visite_1/82647_Question_6_2024-11-12_19-02-19_Video.mp4,0,0,483,0,482
Videos/82582/Visite_1/82582_Question_6_2024-10-02_16-07-42_Video.mp4,0,0,158,0,157
Videos/82582/Visite_1/82582_Question_6_2024-10-02_16-07-42_Video.mp4,1,1,35,158,192
Videos/82582/Visite_1/82582_Question_6_2024-10-02_16-07-42_Video.mp4,2,0,76,193,268
Videos/82582/Visite_1/82582_Question_6_2024-10-02_16-07-42_Video.mp4,3,1,51,269,319
Videos/82582/Visite_1/82582_Question_6_2024-10-02_16-07-42_Video.mp4,4,0,20,320,339
Videos/82745/Visite_1/82745_Question_2_2024-11-27_22-07-43_Video.mp4,0,0,644,0,643
Videos/82737/Visite_1/82737_Question_1_2024-11-27_15-25-36_Video.mp4,0,0,941,0,940
Videos/82709/Visite_1/82709_Question_2_2024-11-18_15-22-14_Video.mp4,0,0,615,0,614
